Unique_ID,BANK_TYPE,COMPARISON_TYPE,BANK_NAME_ABBR,SNL_INSTITUTE_ID,YEAR_QUARTER,REG_COMPANY_NAME,REG_SNL_INSTN_KEY,REG_STATE,REG_LLR_TO_GROSS_LOAN,REG_RESV_TO_NPA,HIGH_RISK_RE_LOAN_TO_DOM_LOAN,REG_NCO_TO_AVG_LOAN,REG_LLP_TO_NCO,RESV_TO_ADJ_NPL,PD_NACCR_RESTRUCT_FRCLSD_TO_LOAN_FRCLSD,TOTAL_NCL_TO_LOAN,TOTAL_NCL_TO_ASSETS,TOTAL_NONCURRENT_ASSETS_TO_ASSETS,REG_LLR_TO_GROSS_LOAN,NCO_TO_AVG_LOAN_CU,NET_CREDIT_CARD_CHRG_OFF_TO_AVG_CREDIT_CARD_LOAN,OREO_TO_ASSETS_AQ,REG_EQUITY_RESV_TO_ASSETS,REG_NPL_TO_LOAN,NPA_TO_LOAN,LOAN_LEASES_HFS,TOTAL_LOAN_LEASES_EXCL_HFS,TOTAL_RESV,REG_TOTAL_ASSETS,TOTAL_DEP_INCL_DOM_FRGN,TOTAL_LOAN_LEASES_CHRG_OFF,LLR_LOAN_LOSS_RES_BEGIN_PERIOD,LLR_CHANGES_MERGERS,LLR_OTHER_ADJ,LLR_BAL_AT_END_PREV_YR,TOTAL_LOAN_LEASES_RECOV,LLR_TOTAL_CHRG_OFF_BHC,PROV_FOR_LOAN_LEASE_LOSS,LN_AND_LS_HFI_AMORT_COST_RE_CONST_LOAN,LN_AND_LS_HFI_AMORT_COST_COM_RE_LOAN,LN_AND_LS_HFI_AMORT_COST_RES_RE_LOAN,LN_AND_LS_HFI_AMORT_COST_COM_LOAN,LN_AND_LS_HFI_AMORT_COST_CREDIT_CARD,LN_AND_LS_HFI_AMORT_COST_OTHER_CONSUMER_LOAN,LN_AND_LS_HFI_AMORT_COST_TOTAL,LN_AND_LS_HFI_ALLOWANCE_RE_CONST_LOAN,LN_AND_LS_HFI_ALLOWANCE_COM_RE_LOAN,LN_AND_LS_HFI_ALLOWANCE_RES_RE_LOAN,LN_AND_LS_HFI_ALLOWANCE_COM_LOAN,LN_AND_LS_HFI_ALLOWANCE_CREDIT_CARD,LN_AND_LS_HFI_ALLOWANCE_OTHER_CONSUMER_LOAN,LN_AND_LS_HFI_ALLOWANCE_UNALLOCATED,LN_AND_LS_HFI_ALLOWANCE_TOTAL,latitude,longitude
100253-2018Q1,Peer,Close-Peer,M&T BANK,MTB,2018Q1,M&T Bank Corporation,100253,NY,1.16,85.37,38.48,0.18,106.1,97.87,1.93,1.57,1.16,1.18,1.16,0.18,,0.09,14.1,1.23,1.36,455196,87255553,1019671,118622824,90946630,56752,,,,1017198,16225,56752,43000,,,,,,,,,,,,,,,,43.299428,-74.217933
103042-2018Q1,Non-Peer,Non-Peer,Morgan Stanley,103042,2018Q1,Morgan Stanley,103042,NY,0.16,9.72,11.81,0,,18.74,0.86,0.84,0.15,0.3,0.16,0,,0,9.12,0.84,1.62,16631000,137375000,243000,858495000,160424000,0,,,,224000,0,0,19000,,,,,,,,,,,,,,,,43.299428,-74.217933
100406-2018Q1,Peer,Peer,PNC,PNC,2018Q1,"The PNC Financial Services Group, Inc.",100406,PA,1.17,79.76,16.32,0.2,87.76,88.48,1.81,1.3,0.76,0.78,1.17,0.2,,0.03,13.05,1.38,1.47,964652,221536336,2603919,379753923,264720735,192787,,,,2610858,80088,192734,98906,,,,,,,,,,,,,,,,41.203322,-77.194525
100233-2018Q1,Peer,Close-Peer,REGIONS,RF,2018Q1,Regions Financial Corporation,100233,AL,1.05,64.3,16.11,0.42,-11.95,70.24,1.95,1.09,0.71,0.71,1.05,0.42,,0.06,13.58,1.52,1.63,452212,79821889,840328,123041692,97129760,111536,,,,934019,27845,108514,-10000,,,,,,,,,,,,,,,,32.318231,-86.902298
100447-2018Q1,Non-Peer,Non-Peer,State Street,100447,2018Q1,State Street Corporation,100447,MA,0.18,,0.93,0.01,30.94,,0,0,0,0,0.18,0.01,,0,8.97,0,0,9730,29571875,53751,250286295,191517343,572,,,,54146,0,572,177,,,,,,,,,,,,,,,,42.407211,-71.382437
4047176-2018Q1,Peer,Peer,USB,USB,2018Q1,U.S. Bancorp,4047176,MN,1.39,98.12,13.48,0.48,97.95,103.79,2.36,1.32,0.81,0.81,1.39,0.48,,0.03,11.54,1.35,1.42,4777000,277409000,3918000,460119000,344526000,453000,,,,3925000,112000,453000,334000,,,,,,,,,,,,,,,,46.729553,-94.6859
100382-2018Q1,Mega-Bank,Mega-Bank,Wells Fargo,100382,2018Q1,Wells Fargo & Company,100382,CA,1.08,53.72,15.01,0.31,27.94,57.1,3.21,2.02,1.02,1.02,1.08,0.31,,0.03,11.24,1.94,2.01,19830000,942589000,10373000,1915388000,1304036000,1156000,,,,11004000,415000,1156000,207000,,,,,,,,,,,,,,,,36.778261,-119.417932
100501-2018Q1,Non-Peer,Peer,Zions,100501,2018Q1,"Zions Bancorporation, National Association",100501,UT,1.05,89.44,41.9,0.05,-765.02,93.93,1.2,0.89,0.61,0.61,1.05,0.05,,0.01,12.14,1.16,1.17,90001,45083002,472650,66301344,53338857,26584,,,,517761,21369,,-39896,,,,,,,,,,,,,,,,39.32098,-111.093731
100369-2018Q1,Mega-Bank,Mega-Bank,Bank of America,100369,2018Q1,Bank of America Corporation,100369,NC,1.05,69.72,8.68,0.37,91,74.85,1.94,1.15,0.48,0.5,1.05,0.37,,0.02,11.87,1.44,1.51,9227000,968049000,10260000,2328754000,1328755000,1296000,,,,10393000,385000,1296000,829000,,,,,,,,,,,,,,,,35.759573,-79.0193
100438-2018Q2,Peer,Peer,BB&T / Truist Financial Corporation,TFC,2018Q2,Truist Financial Corporation,100438,NC,1.04,109.83,25.42,0.3,129.36,118.7,1.22,0.67,0.45,0.45,1.04,0.3,,0.03,14.06,0.88,0.94,1615000,146183000,1530000,222681000,159475000,151000,,,,1498000,42000,151000,141000,,,,,,,,,,,,,,,,35.759573,-79.0193
100144-2018Q2,Non-Peer,Non-Peer,BNY Mellon,100144,2018Q2,The Bank of New York Mellon Corporation,100144,NY,0.25,120.83,7.39,0,,123.93,0.22,0.15,0.02,0.03,0.25,0,,0,11.8,0.2,0.21,0,57611000,145000,352928000,230615000,1000,,,,156000,1000,1000,-11000,,,,,,,,,,,,,,,,43.299428,-74.217933
103239-2018Q2,Non-Peer,Non-Peer,Capital One,103239,2018Q2,Capital One Financial Corporation,103239,VA,3.1,357.53,13.3,2.41,87.29,362.06,1.59,1.01,0.66,0.66,3.1,2.4,,0.01,15.74,0.86,0.87,1479871,236123920,7367729,363989302,248230572,2106946,,,,7566991,647660,2106851,1273829,,,,,,,,,,,,,,,,37.431573,-78.656894
4041896-2018Q2,Mega-Bank,Mega-Bank,Citigroup,4041896,2018Q2,Citigroup Inc.,4041896,NY,1.76,149.87,5.37,1.07,97.4,154.02,1.54,0.97,0.35,0.35,1.76,1.07,,0.01,11.1,1.15,1.17,7593000,683226000,12126000,1912334000,996794000,2246000,,,,12354000,403000,2108000,1795000,,,,,,,,,,,,,,,,43.299428,-74.217933
1019881-2018Q2,Peer,Peer,CITIZENS,1019881,2018Q2,"Citizens Financial Group, Inc.",1019881,RI,1.1,81.62,14.27,0.27,108.82,84.99,1.37,0.76,0.56,0.56,1.1,0.27,,0.02,13.94,1.32,1.35,553923,113415899,1252536,155838315,117462002,119923,,,,1245824,43839,119923,82796,,,,,,,,,,,,,,,,41.580095,-71.477429
100206-2018Q2,Peer,Peer,COMERICA,100206,2018Q2,Comerica Incorporated,100206,TX,1.36,171.02,24.23,-0.02,873.1,177.2,0.84,0.55,0.38,0.38,1.36,-0.02,,0,12.13,0.79,0.8,2444,49792072,677151,72204036,57427022,19434,,,,697619,22055,19434,-22884,,,,,,,,,,,,,,,,31.968599,-99.901813
100260-2018Q2,Peer,Close-Peer,FIFTH THIRD,FITB,2018Q2,Fifth Third Bancorp,100260,OH,1.16,75.08,11.84,0.4,35.41,77.69,1.96,0.92,0.61,0.61,1.16,0.41,,0.03,12.3,1.5,1.55,775059,91931878,1076897,140695256,104554517,118736,,,,1137746,24742,117750,33286,,,,,,,,,,,,,,,,40.417287,-82.907123
4039450-2018Q2,Non-Peer,Non-Peer,Goldman Sachs,4039450,2018Q2,"The Goldman Sachs Group, Inc.",4039450,NY,0.7,25.29,9.65,0.27,242.53,34.45,5.28,4.58,0.59,0.59,0.7,0.27,,0.1,9.03,2.04,2.78,8526000,116727000,882000,968617000,153111000,87000,,,,765000,0,82000,211000,,,,,,,,,,,,,,,,43.299428,-74.217933
100307-2018Q2,Peer,Close-Peer,Huntington,100307,2018Q2,Huntington Bancshares Incorporated,100307,OH,1.01,60.03,14.64,0.15,170.95,63.15,1.85,0.7,0.48,0.49,1.01,0.15,,0.03,11.59,1.63,1.69,709396,72406500,741232,105358398,79716339,53455,,,,721347,25429,53455,47910,,,,,,,,,,,,,,,,40.417287,-82.907123
100201-2018Q2,Mega-Bank,Mega-Bank,JP Morgan Chase,100201,2018Q2,JPMorgan Chase & Co.,100201,NY,1.36,83.17,13.22,0.52,95.77,103.06,1.98,1.17,0.44,0.49,1.36,0.52,,0.01,10.45,1.46,1.63,4898000,971060000,13250000,2590050000,1452122000,1718000,,,,13375000,466000,1718000,1199000,,,,,,,,,,,,,,,,43.299428,-74.217933
100334-2018Q2,Peer,Close-Peer,KEY,KEY,2018Q2,KeyCorp,100334,OH,0.99,108.32,18.8,0.27,107.94,116.18,1.03,0.81,0.53,0.53,0.99,0.27,,0.03,11.58,0.85,0.92,1418110,89416131,901866,138164802,104592452,82106,,,,896985,20385,82082,66619,,,,,,,,,,,,,,,,40.417287,-82.907123
100253-2018Q2,Peer,Close-Peer,M&T BANK,MTB,2018Q2,M&T Bank Corporation,100253,NY,1.16,87.96,38.91,0.16,98.81,100.78,1.84,1.47,1.09,1.11,1.16,0.16,,0.08,14.01,1.19,1.32,1151090,86646360,1019248,118426053,89272588,57447,,,,1019671,22024,57447,35000,,,,,,,,,,,,,,,,43.299428,-74.217933
103042-2018Q2,Non-Peer,Non-Peer,Morgan Stanley,103042,2018Q2,Morgan Stanley,103042,NY,0.15,7.66,12.44,-0.14,100,14.25,1.09,1.08,0.19,0.37,0.15,-0.14,,0,9.06,1.08,2.01,19984000,136446000,241000,875875000,172802000,1000,,,,243000,54000,1000,-53000,,,,,,,,,,,,,,,,43.299428,-74.217933
100406-2018Q2,Peer,Peer,PNC,PNC,2018Q2,"The PNC Financial Services Group, Inc.",100406,PA,1.15,83.69,16.31,0.19,73.58,93.53,1.69,1.21,0.71,0.73,1.15,0.19,,0.03,13,1.28,1.38,1324528,222800455,2580704,380796207,264900704,193196,,,,2603919,84412,193121,80045,,,,,,,,,,,,,,,,41.203322,-77.194525
100233-2018Q2,Peer,Close-Peer,REGIONS,RF,2018Q2,Regions Financial Corporation,100233,AL,1.03,68.31,16.23,0.31,95.51,75.59,1.8,1.04,0.67,0.67,1.03,0.31,,0.06,13.31,1.42,1.51,486658,80478338,837505,124789250,95526396,95545,,,,840328,32722,92088,60000,,,,,,,,,,,,,,,,32.318231,-86.902298
100447-2018Q2,Non-Peer,Non-Peer,State Street,100447,2018Q2,State Street Corporation,100447,MA,0.23,,1.29,0.01,407.32,,0.06,0.06,0.01,0.01,0.23,0.01,,0,9.11,0,0,22292,24101496,55137,248397792,186663411,451,,,,53751,0,451,1837,,,,,,,,,,,,,,,,42.407211,-71.382437
4047176-2018Q2,Peer,Peer,USB,USB,2018Q2,U.S. Bancorp,4047176,MN,1.39,100.8,13.17,0.47,100.9,106.84,2.21,1.18,0.72,0.72,1.39,0.47,,0.03,11.61,1.31,1.37,3256000,279730000,3920000,461329000,340080000,437000,,,,3918000,105000,437000,335000,,,,,,,,,,,,,,,,46.729553,-94.6859
100382-2018Q2,Mega-Bank,Mega-Bank,Wells Fargo,100382,2018Q2,Wells Fargo & Company,100382,CA,1.06,54.61,14.79,0.25,78.74,57.89,2.99,1.84,0.94,0.95,1.06,0.25,,0.03,11.46,1.87,1.94,23566000,940621000,10193000,1879700000,1269199000,1059000,,,,10373000,457000,1059000,474000,,,,,,,,,,,,,,,,36.778261,-119.417932
100501-2018Q2,Non-Peer,Peer,Zions,100501,2018Q2,"Zions Bancorporation, National Association",100501,UT,1.08,109.59,41.63,-0.11,-42.04,115.71,1,0.77,0.52,0.52,1.08,-0.11,,0.01,12.14,0.98,0.99,84120,45229786,489553,66254848,53945863,12820,,,,472650,24720,,5003,,,,,,,,,,,,,,,,39.32098,-111.093731
100369-2018Q2,Mega-Bank,Mega-Bank,Bank of America,100369,2018Q2,Bank of America Corporation,100369,NC,1.03,71.2,8.74,0.41,82.53,76.07,1.84,1.06,0.45,0.46,1.03,0.41,,0.01,11.97,1.38,1.45,6511000,969356000,10050000,2291858000,1309806000,1378000,,,,10260000,382000,1378000,822000,,,,,,,,,,,,,,,,35.759573,-79.0193
100438-2018Q3,Peer,Peer,BB&T / Truist Financial Corporation,TFC,2018Q3,Truist Financial Corporation,100438,NC,1.04,111.29,25.07,0.34,106.3,120.91,1.21,0.66,0.43,0.43,1.04,0.34,,0.03,14.13,0.87,0.94,1022000,146690000,1538000,222885000,154556000,166000,,,,1530000,39000,166000,135000,,,,,,,,,,,,,,,,35.759573,-79.0193
100144-2018Q3,Non-Peer,Non-Peer,BNY Mellon,100144,2018Q3,The Bank of New York Mellon Corporation,100144,NY,0.26,123.89,7.91,-0.01,600,126.13,0.23,0.16,0.02,0.03,0.26,-0.01,,0,11.92,0.21,0.21,0,53830000,140000,349783000,231647000,0,,,,145000,1000,0,-6000,,,,,,,,,,,,,,,,43.299428,-74.217933
103239-2018Q3,Non-Peer,Non-Peer,Capital One,103239,2018Q3,Capital One Financial Corporation,103239,VA,3.01,351.73,13.19,2.39,89.42,352.78,1.65,1.11,0.73,0.73,3.01,2.39,,0,15.94,0.85,0.85,1402254,238760510,7218741,362909356,247200927,2044486,,,,7367729,619671,2034087,1274025,,,,,,,,,,,,,,,,37.431573,-78.656894
4041896-2018Q3,Mega-Bank,Mega-Bank,Citigroup,4041896,2018Q3,Citigroup Inc.,4041896,NY,1.78,159.54,5.61,1.02,108.36,164.63,1.47,0.94,0.34,0.34,1.78,1.02,,0.01,10.87,1.1,1.12,6066000,685166000,12336000,1925165000,1005239000,2099000,,,,12126000,340000,2093000,1906000,,,,,,,,,,,,,,,,43.299428,-74.217933
1019881-2018Q3,Peer,Peer,CITIZENS,1019881,2018Q3,"Citizens Financial Group, Inc.",1019881,RI,1.07,82.74,14.13,0.3,87.55,86.08,1.41,0.82,0.6,0.6,1.07,0.3,,0.02,13.53,1.27,1.3,1167194,114734866,1241898,158989030,117379443,126642,,,,1252536,41205,126642,74799,,,,,,,,,,,,,,,,41.580095,-71.477429
100206-2018Q3,Peer,Peer,COMERICA,100206,2018Q3,Comerica Incorporated,100206,TX,1.35,190.95,24.24,0.13,9.78,199.82,0.77,0.53,0.36,0.36,1.35,0.12,,0,11.8,0.7,0.71,2298,49009605,663541,71590232,56162013,25122,,,,677151,9882,25122,1490,,,,,,,,,,,,,,,,31.968599,-99.901813
100260-2018Q3,Peer,Close-Peer,FIFTH THIRD,FITB,2018Q3,Fifth Third Bancorp,100260,OH,1.16,79.69,11.83,0.3,120.25,82.75,1.75,0.77,0.51,0.51,1.16,0.31,,0.03,11.94,1.41,1.46,657768,93442763,1091393,141684879,104739164,111547,,,,1076897,40132,111547,85875,,,,,,,,,,,,,,,,40.417287,-82.907123
4039450-2018Q3,Non-Peer,Non-Peer,Goldman Sachs,4039450,2018Q3,"The Goldman Sachs Group, Inc.",4039450,NY,0.79,27.29,7.5,0.28,204.49,37.73,5.08,4.33,0.56,0.56,0.79,0.29,,0.1,9.17,2.09,2.88,6868000,117028000,975000,957196000,151159000,90000,,,,882000,1000,89000,182000,,,,,,,,,,,,,,,,43.299428,-74.217933
100307-2018Q3,Peer,Close-Peer,Huntington,100307,2018Q3,Huntington Bancshares Incorporated,100307,OH,1.03,62.94,14.02,0.16,169.15,66.27,1.82,0.71,0.5,0.5,1.03,0.16,,0.03,11.07,1.58,1.63,792180,73369502,761188,105652344,81832235,57303,,,,741232,28442,57303,48817,,,,,,,,,,,,,,,,40.417287,-82.907123
100201-2018Q3,Mega-Bank,Mega-Bank,JP Morgan Chase,100201,2018Q3,JPMorgan Chase & Co.,100201,NY,1.34,88.01,13.31,0.42,93.71,110.9,1.82,1.05,0.39,0.44,1.34,0.42,,0.01,10.4,1.35,1.52,3680000,976774000,13128000,2615183000,1458762000,1459000,,,,13250000,426000,1459000,968000,,,,,,,,,,,,,,,,43.299428,-74.217933
100334-2018Q3,Peer,Close-Peer,KEY,KEY,2018Q3,KeyCorp,100334,OH,0.98,97.85,19.51,0.28,93.73,103.97,1.09,0.88,0.58,0.58,0.98,0.28,,0.03,11.57,0.94,1,1617524,90397865,900988,139184992,105817976,86136,,,,901866,21703,83118,60393,,,,,,,,,,,,,,,,40.417287,-82.907123
100253-2018Q3,Peer,Close-Peer,M&T BANK,MTB,2018Q3,M&T Bank Corporation,100253,NY,1.18,85.77,38.7,0.07,101.52,96.18,1.91,1.56,1.16,1.17,1.18,0.07,,0.07,14.09,1.26,1.37,638579,86041906,1019488,116827637,89140396,52066,,,,1019248,36306,52066,16000,,,,,,,,,,,,,,,,43.299428,-74.217933
103042-2018Q3,Non-Peer,Non-Peer,Morgan Stanley,103042,2018Q3,Morgan Stanley,103042,NY,0.15,8.55,10.37,0.03,9.09,15.31,0.98,0.98,0.17,0.32,0.15,0.03,,0,9.12,0.98,1.75,14215000,140404000,231000,865517000,175185000,11000,,,,241000,0,3000,1000,,,,,,,,,,,,,,,,43.299428,-74.217933
100406-2018Q3,Peer,Peer,PNC,PNC,2018Q3,"The PNC Financial Services Group, Inc.",100406,PA,1.15,84.66,16.07,0.16,97.77,94.19,1.69,1.21,0.71,0.73,1.15,0.16,,0.03,13.05,1.27,1.36,1107688,222968238,2584224,380275666,264897429,178252,,,,2580704,87446,177871,88784,,,,,,,,,,,,,,,,41.203322,-77.194525
100233-2018Q3,Peer,Close-Peer,REGIONS,RF,2018Q3,Regions Financial Corporation,100233,AL,1.02,69.52,16.2,0.4,103.18,78.61,1.7,0.94,0.62,0.63,1.02,0.4,,0.06,12.51,1.35,1.47,330803,81820725,840092,124821814,93510340,106898,,,,837505,25485,102597,84000,,,,,,,,,,,,,,,,32.318231,-86.902298
100447-2018Q3,Non-Peer,Non-Peer,State Street,100447,2018Q3,State Street Corporation,100447,MA,0.25,,2.96,0.01,NM,,0.04,0.04,0,0,0.25,0,,0,10.52,0,0,33417,23337987,59530,234006617,168198056,287,,,,55137,0,287,4680,,,,,,,,,,,,,,,,42.407211,-71.382437
4047176-2018Q3,Peer,Peer,USB,USB,2018Q3,U.S. Bancorp,4047176,MN,1.38,100.92,13.26,0.46,110.37,107.13,2.16,1.1,0.68,0.68,1.38,0.46,,0.03,11.69,1.31,1.37,4533000,281074000,3954000,464607000,331178000,428000,,,,3920000,100000,428000,362000,,,,,,,,,,,,,,,,46.729553,-94.6859
100382-2018Q3,Mega-Bank,Mega-Bank,Wells Fargo,100382,2018Q3,Wells Fargo & Company,100382,CA,1.05,55.91,14.57,0.28,82.65,59.4,2.88,1.76,0.9,0.9,1.05,0.28,,0.03,11.15,1.81,1.87,19723000,938419000,10021000,1872981000,1266916000,1076000,,,,10193000,396000,1076000,562000,,,,,,,,,,,,,,,,36.778261,-119.417932
100501-2018Q3,Non-Peer,Peer,Zions,100501,2018Q3,"Zions Bancorporation, National Association",100501,UT,1.05,119.08,41.53,-0.01,887.51,126.29,0.9,0.65,0.45,0.45,1.05,-0.01,,0.01,12.04,0.87,0.88,61093,45809945,479654,66730728,53784897,17127,,,,489553,18384,,-11156,,,,,,,,,,,,,,,,39.32098,-111.093731
100369-2018Q3,Mega-Bank,Mega-Bank,Bank of America,100369,2018Q3,Bank of America Corporation,100369,NC,1.01,75.6,8.71,0.38,76.37,81.02,1.68,0.93,0.39,0.4,1.01,0.38,,0.01,11.62,1.27,1.33,5576000,960229000,9734000,2338913000,1345784000,1336000,,,,10050000,405000,1335000,711000,,,,,,,,,,,,,,,,35.759573,-79.0193
100438-2018Q4,Peer,Peer,BB&T / Truist Financial Corporation,TFC,2018Q4,Truist Financial Corporation,100438,NC,1.04,113.47,24.37,0.39,113.99,122.1,1.2,0.66,0.44,0.44,1.04,0.38,,0.02,14.04,0.86,0.92,988000,149013000,1558000,225697000,161199000,180000,,,,1538000,37000,180000,163000,,,,,,,,,,,,,,,,35.759573,-79.0193
100144-2018Q4,Non-Peer,Non-Peer,BNY Mellon,100144,2018Q4,The Bank of New York Mellon Corporation,100144,NY,0.26,130.36,7.62,-0.01,-500,132.73,0.22,0.16,0.02,0.03,0.26,-0.01,,0,11.23,0.2,0.2,0,56305000,146000,363012000,238969000,0,,,,140000,1000,0,5000,,,,,,,,,,,,,,,,43.299428,-74.217933
103239-2018Q4,Non-Peer,Non-Peer,Capital One,103239,2018Q4,Capital One Financial Corporation,103239,VA,2.92,358.66,12.94,2.66,101.09,358.88,1.72,1.24,0.82,0.82,2.92,2.64,,0,15.81,0.81,0.81,1191622,245899126,7220360,372537597,249769180,2186111,,,,7218741,576061,2186111,1627565,,,,,,,,,,,,,,,,37.431573,-78.656894
4041896-2018Q4,Mega-Bank,Mega-Bank,Citigroup,4041896,2018Q4,Citigroup Inc.,4041896,NY,1.76,169.02,6.07,1.03,103.41,173.99,1.42,0.9,0.33,0.33,1.76,1.03,,0.01,10.88,1.02,1.04,6676000,694114000,12315000,1917383000,1013231000,2169000,,,,12336000,380000,2162000,1850000,,,,,,,,,,,,,,,,43.299428,-74.217933
1019881-2018Q4,Peer,Peer,CITIZENS,1019881,2018Q4,"Citizens Financial Group, Inc.",1019881,RI,1.06,83.77,14.13,0.29,100.54,87.51,1.39,0.79,0.57,0.57,1.06,0.29,,0.02,13.7,1.23,1.26,1068056,116676911,1242352,161004687,120075123,130144,,,,1241898,45478,130144,85120,,,,,,,,,,,,,,,,41.580095,-71.477429
100206-2018Q4,Peer,Peer,COMERICA,100206,2018Q4,Comerica Incorporated,100206,TX,1.34,202.69,23.58,0.09,166.29,211.55,0.69,0.47,0.33,0.33,1.34,0.09,,0,11.53,0.66,0.66,2909,50162764,670523,70906003,55651355,21570,,,,663541,10416,21570,18548,,,,,,,,,,,,,,,,31.968599,-99.901813
100260-2018Q4,Peer,Close-Peer,FIFTH THIRD,FITB,2018Q4,Fifth Third Bancorp,100260,OH,1.15,88.68,11.76,0.35,114.5,92.67,1.59,0.68,0.45,0.45,1.15,0.35,,0.03,11.88,1.25,1.3,599975,95265268,1102979,146069355,109199227,115973,,,,1091393,33394,115973,94551,,,,,,,,,,,,,,,,40.417287,-82.907123
4039450-2018Q4,Non-Peer,Non-Peer,Goldman Sachs,4039450,2018Q4,"The Goldman Sachs Group, Inc.",4039450,NY,0.84,26.66,7.88,0.34,186.24,34.66,5.1,4.42,0.61,0.61,0.84,0.35,,0.1,9.79,2.41,3.13,8009000,119617000,1066000,931798000,157920000,110000,,,,975000,1000,108000,203000,,,,,,,,,,,,,,,,43.299428,-74.217933
100307-2018Q4,Peer,Close-Peer,Huntington,100307,2018Q4,Huntington Bancshares Incorporated,100307,OH,1.02,68.12,13.43,0.27,122.36,71.13,1.72,0.71,0.49,0.49,1.02,0.27,,0.02,10.92,1.46,1.5,803621,74900030,772313,108781444,84933111,84267,,,,761188,34504,84267,60888,,,,,,,,,,,,,,,,40.417287,-82.907123
100201-2018Q4,Mega-Bank,Mega-Bank,JP Morgan Chase,100201,2018Q4,JPMorgan Chase & Co.,100201,NY,1.32,89.45,12.79,0.5,128.72,110.53,1.78,1.02,0.39,0.45,1.32,0.5,,0.01,10.29,1.3,1.48,11988000,1002777000,13445000,2622532000,1470666000,1532000,,,,13128000,296000,1532000,1591000,,,,,,,,,,,,,,,,43.299428,-74.217933
100334-2018Q4,Peer,Close-Peer,KEY,KEY,2018Q4,KeyCorp,100334,OH,0.98,111.62,18.37,0.27,90.1,118.82,1.02,0.79,0.52,0.52,0.98,0.27,,0.03,11.78,0.82,0.88,1227043,90625950,897532,140037790,107404325,95298,,,,900988,33249,89994,55909,,,,,,,,,,,,,,,,40.417287,-82.907123
100253-2018Q4,Peer,Close-Peer,M&T BANK,MTB,2018Q4,M&T Bank Corporation,100253,NY,1.15,84.44,38.9,0.17,99.88,93.78,1.83,1.48,1.09,1.11,1.15,0.17,,0.07,13.72,1.27,1.36,551697,87914780,1019444,120097403,90156572,64976,,,,1019488,26932,64976,38000,,,,,,,,,,,,,,,,43.299428,-74.217933
103042-2018Q4,Non-Peer,Non-Peer,Morgan Stanley,103042,2018Q4,Morgan Stanley,103042,NY,0.16,8.53,9.38,0.01,450,17.53,0.91,0.9,0.16,0.34,0.16,0.01,,0,9.43,0.9,1.85,17973000,132668000,238000,853531000,187820000,2000,,,,231000,0,2000,9000,,,,,,,,,,,,,,,,43.299428,-74.217933
100406-2018Q4,Peer,Peer,PNC,PNC,2018Q4,"The PNC Financial Services Group, Inc.",100406,PA,1.16,86.76,15.57,0.19,141.16,96.32,1.66,1.2,0.71,0.73,1.16,0.19,,0.03,13.17,1.25,1.33,994293,226177073,2629361,382334643,267857262,199972,,,,2584224,92669,199915,151468,,,,,,,,,,,,,,,,41.203322,-77.194525
100233-2018Q4,Peer,Close-Peer,REGIONS,RF,2018Q4,Regions Financial Corporation,100233,AL,1.01,80.11,16.09,0.46,99.48,92.76,1.49,0.88,0.58,0.6,1.01,0.46,,0.05,12.67,1.14,1.26,304155,83152121,839594,125767146,94574999,119091,,,,840092,23593,115645,95000,,,,,,,,,,,,,,,,32.318231,-86.902298
100447-2018Q4,Non-Peer,Non-Peer,State Street,100447,2018Q4,State Street Corporation,100447,MA,0.26,,3.9,0,,,0.04,0.04,0,0,0.26,0,,0,10.16,0,0,9721,25779699,67265,244626063,180360241,0,,,,59530,0,0,7735,,,,,,,,,,,,,,,,42.407211,-71.382437
4047176-2018Q4,Peer,Peer,USB,USB,2018Q4,U.S. Bancorp,4047176,MN,1.38,104.5,12.98,0.49,105.38,111.07,2.08,1.07,0.66,0.66,1.38,0.49,,0.02,11.77,1.26,1.32,2056000,286718000,3973000,467374000,345475000,442000,,,,3954000,89000,436000,372000,,,,,,,,,,,,,,,,46.729553,-94.6859
100382-2018Q4,Mega-Bank,Mega-Bank,Wells Fargo,100382,2018Q4,Wells Fargo & Company,100382,CA,1.01,56.68,14.15,0.3,72.68,60,2.76,1.68,0.86,0.86,1.01,0.3,,0.02,10.86,1.73,1.79,15698000,949146000,9775000,1895883000,1286481000,1137000,,,,10021000,416000,1137000,524000,,,,,,,,,,,,,,,,36.778261,-119.417932
100501-2018Q4,Non-Peer,Peer,Zions,100501,2018Q4,"Zions Bancorporation, National Association",100501,UT,1.06,135.34,41.1,-0.07,-89.43,144.32,0.8,0.56,0.38,0.38,1.06,-0.07,,0.01,11.74,0.77,0.78,93456,46714114,495322,68745745,54100276,12765,,,,479654,21036,,7397,,,,,,,,,,,,,,,,39.32098,-111.093731
100369-2018Q4,Mega-Bank,Mega-Bank,Bank of America,100369,2018Q4,Bank of America Corporation,100369,NC,0.98,78.77,8.45,0.38,97.19,84.25,1.58,0.89,0.37,0.38,0.98,0.38,,0.02,11.67,1.19,1.24,10367000,970013000,9601000,2354980000,1381587000,1392000,,,,9734000,467000,1391000,899000,,,,,,,,,,,,,,,,35.759573,-79.0193
